"","timestamp","id","version","session","session_type","keys_lr","level","level_type","global_trial_num","block_trial_num","trial_type","bias","ss","response_type","response_correct","response_time","ss_delay","score"
"1","190731-10-59-47.483",15,"1.4.2",1,2,"TRUE",1,"FLASHING_ONLY",1,1,"BLUE","BLUE","FALSE","NO_RESPONSE","INCORRECT",2.0025520324707,0.400000005960464,-250
"2","190731-10-59-49.624",15,"1.4.2",1,2,"TRUE",1,"FLASHING_ONLY",2,2,"ORANGE","ORANGE","FALSE","RESPONSE_ORANGE","CORRECT",0.411991119384766,0.400000005960464,794
"3","190731-10-59-51.570",15,"1.4.2",1,2,"TRUE",1,"FLASHING_ONLY",3,3,"ORANGE","ORANGE","FALSE","RESPONSE_ORANGE","CORRECT",0.223377227783203,0.400000005960464,888
"4","190731-10-59-53.600",15,"1.4.2",1,2,"TRUE",1,"FLASHING_ONLY",4,4,"BLUE","BLUE","FALSE","RESPONSE_ORANGE","INCORRECT",0.307178497314453,0.400000005960464,-250
"5","190731-10-59-55.573",15,"1.4.2",1,2,"TRUE",1,"FLASHING_ONLY",5,5,"ORANGE","ORANGE","FALSE","RESPONSE_BLUE","INCORRECT",0.249221801757812,0.400000005960464,-250
"6","190731-10-59-57.605",15,"1.4.2",1,2,"TRUE",1,"FLASHING_ONLY",6,6,"ORANGE","ORANGE","FALSE","RESPONSE_ORANGE","CORRECT",0.31280517578125,0.400000005960464,843
"7","190731-10-59-59.704",15,"1.4.2",1,2,"TRUE",1,"FLASHING_ONLY",7,7,"BLUE","BLUE","FALSE","RESPONSE_ORANGE","INCORRECT",0.377910614013672,0.400000005960464,-250
"8","190731-11-00-01.793",15,"1.4.2",1,2,"TRUE",1,"FLASHING_ONLY",8,8,"BLUE","BLUE","FALSE","RESPONSE_ORANGE","INCORRECT",0.362640380859375,0.400000005960464,-250
"9","190731-11-00-03.920",15,"1.4.2",1,2,"TRUE",1,"FLASHING_ONLY",9,9,"BLUE","BLUE","FALSE","RESPONSE_BLUE","CORRECT",0.408164978027344,0.400000005960464,795
"10","190731-11-00-06.087",15,"1.4.2",1,2,"TRUE",1,"FLASHING_ONLY",10,10,"BLUE","BLUE","FALSE","RESPONSE_ORANGE","INCORRECT",0.438922882080078,0.400000005960464,-250
"11","190731-11-00-08.142",15,"1.4.2",1,2,"TRUE",1,"FLASHING_ONLY",11,11,"ORANGE","ORANGE","FALSE","RESPONSE_BLUE","INCORRECT",0.329666137695312,0.400000005960464,-250
"12","190731-11-00-10.206",15,"1.4.2",1,2,"TRUE",1,"FLASHING_ONLY",12,12,"BLUE","BLUE","FALSE","RESPONSE_ORANGE","INCORRECT",0.336822509765625,0.400000005960464,-250
"13","190731-11-00-12.254",15,"1.4.2",1,2,"TRUE",1,"FLASHING_ONLY",13,13,"ORANGE","ORANGE","FALSE","RESPONSE_BLUE","INCORRECT",0.322074890136719,0.400000005960464,-250
"14","190731-11-00-14.977",15,"1.4.2",1,2,"TRUE",1,"FLASHING_ONLY",14,14,"BLUE","BLUE","FALSE","RESPONSE_ORANGE","INCORRECT",0.998680114746094,0.400000005960464,-250
"15","190731-11-00-17.054",15,"1.4.2",1,2,"TRUE",1,"FLASHING_ONLY",15,15,"BLUE","BLUE","FALSE","RESPONSE_BLUE","CORRECT",0.3543701171875,0.400000005960464,822
"16","190731-11-00-19.088",15,"1.4.2",1,2,"TRUE",1,"FLASHING_ONLY",16,16,"BLUE","BLUE","FALSE","RESPONSE_BLUE","CORRECT",0.309463500976562,0.400000005960464,845
"17","190731-11-00-21.390",15,"1.4.2",1,2,"TRUE",1,"FLASHING_ONLY",17,17,"ORANGE","ORANGE","FALSE","RESPONSE_ORANGE","CORRECT",0.575790405273438,0.400000005960464,712
"18","190731-11-00-23.617",15,"1.4.2",1,2,"TRUE",1,"FLASHING_ONLY",18,18,"ORANGE","ORANGE","FALSE","RESPONSE_ORANGE","CORRECT",0.503631591796875,0.400000005960464,748
"19","190731-11-00-25.878",15,"1.4.2",1,2,"TRUE",1,"FLASHING_ONLY",19,19,"BLUE","BLUE","FALSE","RESPONSE_BLUE","CORRECT",0.53564453125,0.400000005960464,732
"20","190731-11-00-28.142",15,"1.4.2",1,2,"TRUE",1,"FLASHING_ONLY",20,20,"BLUE","BLUE","FALSE","RESPONSE_BLUE","CORRECT",0.536384582519531,0.400000005960464,731
"21","190731-11-00-30.270",15,"1.4.2",1,2,"TRUE",1,"FLASHING_ONLY",21,21,"ORANGE","ORANGE","FALSE","RESPONSE_ORANGE","CORRECT",0.403594970703125,0.400000005960464,798
"22","190731-11-00-32.356",15,"1.4.2",1,2,"TRUE",1,"FLASHING_ONLY",22,22,"BLUE","BLUE","FALSE","RESPONSE_BLUE","CORRECT",0.361152648925781,0.400000005960464,819
"23","190731-11-00-34.385",15,"1.4.2",1,2,"TRUE",1,"FLASHING_ONLY",23,23,"BLUE","BLUE","FALSE","RESPONSE_ORANGE","INCORRECT",0.299629211425781,0.400000005960464,-250
"24","190731-11-00-36.517",15,"1.4.2",1,2,"TRUE",1,"FLASHING_ONLY",24,24,"ORANGE","ORANGE","FALSE","RESPONSE_ORANGE","CORRECT",0.411102294921875,0.400000005960464,794
"25","190731-11-00-38.762",15,"1.4.2",1,2,"TRUE",1,"FLASHING_ONLY",25,25,"ORANGE","ORANGE","FALSE","RESPONSE_ORANGE","CORRECT",0.515518188476562,0.400000005960464,742
"26","190731-11-00-41.024",15,"1.4.2",1,2,"TRUE",1,"FLASHING_ONLY",26,26,"BLUE","BLUE","FALSE","RESPONSE_BLUE","CORRECT",0.540153503417969,0.400000005960464,729
"27","190731-11-00-43.187",15,"1.4.2",1,2,"TRUE",1,"FLASHING_ONLY",27,27,"BLUE","BLUE","FALSE","RESPONSE_BLUE","CORRECT",0.438934326171875,0.400000005960464,780
"28","190731-11-00-45.335",15,"1.4.2",1,2,"TRUE",1,"FLASHING_ONLY",28,28,"BLUE","BLUE","FALSE","RESPONSE_BLUE","CORRECT",0.421882629394531,0.400000005960464,789
"29","190731-11-00-47.489",15,"1.4.2",1,2,"TRUE",1,"FLASHING_ONLY",29,29,"ORANGE","ORANGE","FALSE","RESPONSE_ORANGE","CORRECT",0.430862426757812,0.400000005960464,784
"30","190731-11-00-49.736",15,"1.4.2",1,2,"TRUE",1,"FLASHING_ONLY",30,30,"BLUE","BLUE","FALSE","RESPONSE_BLUE","CORRECT",0.524421691894531,0.400000005960464,737
"31","190731-11-00-52.186",15,"1.4.2",1,2,"TRUE",1,"FLASHING_ONLY",31,31,"BLUE","BLUE","FALSE","RESPONSE_BLUE","CORRECT",0.724838256835938,0.400000005960464,637
"32","190731-11-00-54.477",15,"1.4.2",1,2,"TRUE",1,"FLASHING_ONLY",32,32,"BLUE","BLUE","FALSE","RESPONSE_BLUE","CORRECT",0.564193725585938,0.400000005960464,717
"33","190731-11-00-56.690",15,"1.4.2",1,2,"TRUE",1,"FLASHING_ONLY",33,33,"ORANGE","ORANGE","FALSE","RESPONSE_ORANGE","CORRECT",0.491439819335938,0.400000005960464,754
"34","190731-11-00-58.895",15,"1.4.2",1,2,"TRUE",1,"FLASHING_ONLY",34,34,"ORANGE","ORANGE","FALSE","RESPONSE_ORANGE","CORRECT",0.477989196777344,0.400000005960464,761
"35","190731-11-01-01.121",15,"1.4.2",1,2,"TRUE",1,"FLASHING_ONLY",35,35,"BLUE","BLUE","FALSE","RESPONSE_BLUE","CORRECT",0.502639770507812,0.400000005960464,748
"36","190731-11-01-03.581",15,"1.4.2",1,2,"TRUE",1,"FLASHING_ONLY",36,36,"ORANGE","ORANGE","FALSE","RESPONSE_ORANGE","CORRECT",0.734588623046875,0.400000005960464,632
"37","190731-11-01-05.898",15,"1.4.2",1,2,"TRUE",1,"FLASHING_ONLY",37,37,"BLUE","BLUE","FALSE","RESPONSE_BLUE","CORRECT",0.594612121582031,0.400000005960464,702
"38","190731-11-01-08.192",15,"1.4.2",1,2,"TRUE",1,"FLASHING_ONLY",38,38,"ORANGE","ORANGE","FALSE","RESPONSE_ORANGE","CORRECT",0.567855834960938,0.400000005960464,716
"39","190731-11-01-10.477",15,"1.4.2",1,2,"TRUE",1,"FLASHING_ONLY",39,39,"BLUE","BLUE","FALSE","RESPONSE_BLUE","CORRECT",0.561111450195312,0.400000005960464,719
"40","190731-11-01-12.606",15,"1.4.2",1,2,"TRUE",1,"FLASHING_ONLY",40,40,"ORANGE","ORANGE","FALSE","RESPONSE_ORANGE","CORRECT",0.40789794921875,0.400000005960464,796
"41","190731-11-01-14.803",15,"1.4.2",1,2,"TRUE",1,"FLASHING_ONLY",41,41,"ORANGE","ORANGE","FALSE","RESPONSE_ORANGE","CORRECT",0.472061157226562,0.400000005960464,763
"42","190731-11-01-16.975",15,"1.4.2",1,2,"TRUE",1,"FLASHING_ONLY",42,42,"ORANGE","ORANGE","FALSE","RESPONSE_ORANGE","CORRECT",0.447647094726562,0.400000005960464,776
"43","190731-11-01-19.122",15,"1.4.2",1,2,"TRUE",1,"FLASHING_ONLY",43,43,"BLUE","BLUE","FALSE","RESPONSE_BLUE","CORRECT",0.4219970703125,0.400000005960464,789
"44","190731-11-01-21.680",15,"1.4.2",1,2,"TRUE",1,"FLASHING_ONLY",44,44,"BLUE","BLUE","FALSE","RESPONSE_BLUE","CORRECT",0.834014892578125,0.400000005960464,582
"45","190731-11-01-23.778",15,"1.4.2",1,2,"TRUE",1,"FLASHING_ONLY",45,45,"BLUE","BLUE","FALSE","RESPONSE_BLUE","CORRECT",0.368759155273438,0.400000005960464,815
"46","190731-11-01-25.909",15,"1.4.2",1,2,"TRUE",1,"FLASHING_ONLY",46,46,"BLUE","BLUE","FALSE","RESPONSE_BLUE","CORRECT",0.406600952148438,0.400000005960464,796
"47","190731-11-01-28.176",15,"1.4.2",1,2,"TRUE",1,"FLASHING_ONLY",47,47,"ORANGE","ORANGE","FALSE","RESPONSE_ORANGE","CORRECT",0.538360595703125,0.400000005960464,730
"48","190731-11-01-30.322",15,"1.4.2",1,2,"TRUE",1,"FLASHING_ONLY",48,48,"BLUE","BLUE","FALSE","RESPONSE_BLUE","CORRECT",0.42254638671875,0.400000005960464,788
"49","190731-11-01-32.593",15,"1.4.2",1,2,"TRUE",1,"FLASHING_ONLY",49,49,"BLUE","BLUE","FALSE","RESPONSE_BLUE","CORRECT",0.548171997070312,0.400000005960464,725
"50","190731-11-01-34.833",15,"1.4.2",1,2,"TRUE",1,"FLASHING_ONLY",50,50,"BLUE","BLUE","FALSE","RESPONSE_BLUE","CORRECT",0.520797729492188,0.400000005960464,739
"51","190731-11-01-37.005",15,"1.4.2",1,2,"TRUE",1,"FLASHING_ONLY",51,51,"BLUE","BLUE","FALSE","RESPONSE_BLUE","CORRECT",0.446273803710938,0.400000005960464,776
"52","190731-11-01-39.150",15,"1.4.2",1,2,"TRUE",1,"FLASHING_ONLY",52,52,"BLUE","BLUE","FALSE","RESPONSE_BLUE","CORRECT",0.420196533203125,0.400000005960464,789
"53","190731-11-01-41.281",15,"1.4.2",1,2,"TRUE",1,"FLASHING_ONLY",53,53,"BLUE","BLUE","FALSE","RESPONSE_BLUE","CORRECT",0.411605834960938,0.400000005960464,794
"54","190731-11-01-43.477",15,"1.4.2",1,2,"TRUE",1,"FLASHING_ONLY",54,54,"ORANGE","ORANGE","FALSE","RESPONSE_ORANGE","CORRECT",0.4715576171875,0.400000005960464,764
"55","190731-11-01-45.673",15,"1.4.2",1,2,"TRUE",1,"FLASHING_ONLY",55,55,"BLUE","BLUE","FALSE","RESPONSE_BLUE","CORRECT",0.4671630859375,0.400000005960464,766
"56","190731-11-01-47.954",15,"1.4.2",1,2,"TRUE",1,"FLASHING_ONLY",56,56,"ORANGE","ORANGE","FALSE","RESPONSE_ORANGE","CORRECT",0.556854248046875,0.400000005960464,721
"57","190731-11-01-50.255",15,"1.4.2",1,2,"TRUE",1,"FLASHING_ONLY",57,57,"ORANGE","ORANGE","FALSE","RESPONSE_ORANGE","CORRECT",0.579010009765625,0.400000005960464,710
"58","190731-11-01-52.454",15,"1.4.2",1,2,"TRUE",1,"FLASHING_ONLY",58,58,"BLUE","BLUE","FALSE","RESPONSE_BLUE","CORRECT",0.478347778320312,0.400000005960464,760
"59","190731-11-01-54.682",15,"1.4.2",1,2,"TRUE",1,"FLASHING_ONLY",59,59,"ORANGE","ORANGE","FALSE","RESPONSE_ORANGE","CORRECT",0.501419067382812,0.400000005960464,749
"60","190731-11-01-56.952",15,"1.4.2",1,2,"TRUE",1,"FLASHING_ONLY",60,60,"BLUE","BLUE","FALSE","RESPONSE_BLUE","CORRECT",0.548568725585938,0.400000005960464,725
"61","190731-11-01-59.053",15,"1.4.2",1,2,"TRUE",1,"FLASHING_ONLY",61,61,"BLUE","BLUE","FALSE","RESPONSE_BLUE","CORRECT",0.376602172851562,0.400000005960464,811
"62","190731-11-02-01.304",15,"1.4.2",1,2,"TRUE",1,"FLASHING_ONLY",62,62,"BLUE","BLUE","FALSE","RESPONSE_BLUE","CORRECT",0.525802612304688,0.400000005960464,737
"63","190731-11-02-03.510",15,"1.4.2",1,2,"TRUE",1,"FLASHING_ONLY",63,63,"ORANGE","ORANGE","FALSE","RESPONSE_ORANGE","CORRECT",0.476913452148438,0.400000005960464,761
"64","190731-11-02-05.669",15,"1.4.2",1,2,"TRUE",1,"FLASHING_ONLY",64,64,"ORANGE","ORANGE","FALSE","RESPONSE_ORANGE","CORRECT",0.437576293945312,0.400000005960464,781
"65","190731-11-02-07.903",15,"1.4.2",1,2,"TRUE",1,"FLASHING_ONLY",65,65,"BLUE","BLUE","FALSE","RESPONSE_BLUE","CORRECT",0.507095336914062,0.400000005960464,746
"66","190731-11-02-10.133",15,"1.4.2",1,2,"TRUE",1,"FLASHING_ONLY",66,66,"ORANGE","ORANGE","FALSE","RESPONSE_ORANGE","CORRECT",0.50341796875,0.400000005960464,748
"67","190731-11-02-12.246",15,"1.4.2",1,2,"TRUE",1,"FLASHING_ONLY",67,67,"ORANGE","ORANGE","FALSE","RESPONSE_ORANGE","CORRECT",0.389373779296875,0.400000005960464,805
"68","190731-11-02-14.423",15,"1.4.2",1,2,"TRUE",1,"FLASHING_ONLY",68,68,"BLUE","BLUE","FALSE","RESPONSE_BLUE","CORRECT",0.447540283203125,0.400000005960464,776
"69","190731-11-02-16.541",15,"1.4.2",1,2,"TRUE",1,"FLASHING_ONLY",69,69,"BLUE","BLUE","FALSE","RESPONSE_BLUE","CORRECT",0.398696899414062,0.400000005960464,800
"70","190731-11-02-18.782",15,"1.4.2",1,2,"TRUE",1,"FLASHING_ONLY",70,70,"ORANGE","ORANGE","FALSE","RESPONSE_ORANGE","CORRECT",0.5123291015625,0.400000005960464,743
"71","190731-11-02-21.011",15,"1.4.2",1,2,"TRUE",1,"FLASHING_ONLY",71,71,"BLUE","BLUE","FALSE","RESPONSE_BLUE","CORRECT",0.5042724609375,0.400000005960464,747
"72","190731-11-02-23.239",15,"1.4.2",1,2,"TRUE",1,"FLASHING_ONLY",72,72,"ORANGE","ORANGE","FALSE","RESPONSE_ORANGE","CORRECT",0.500091552734375,0.400000005960464,749
"73","190731-11-02-25.405",15,"1.4.2",1,2,"TRUE",1,"FLASHING_ONLY",73,73,"ORANGE","ORANGE","FALSE","RESPONSE_ORANGE","CORRECT",0.440765380859375,0.400000005960464,779
"74","190731-11-02-27.536",15,"1.4.2",1,2,"TRUE",1,"FLASHING_ONLY",74,74,"ORANGE","ORANGE","FALSE","RESPONSE_ORANGE","CORRECT",0.408889770507812,0.400000005960464,795
"75","190731-11-02-29.653",15,"1.4.2",1,2,"TRUE",1,"FLASHING_ONLY",75,75,"ORANGE","ORANGE","FALSE","RESPONSE_ORANGE","CORRECT",0.386581420898438,0.400000005960464,806
"76","190731-11-02-31.845",15,"1.4.2",1,2,"TRUE",1,"FLASHING_ONLY",76,76,"BLUE","BLUE","FALSE","RESPONSE_BLUE","CORRECT",0.466659545898438,0.400000005960464,766
"77","190731-11-02-34.151",15,"1.4.2",1,2,"TRUE",1,"FLASHING_ONLY",77,77,"BLUE","BLUE","FALSE","RESPONSE_BLUE","CORRECT",0.577957153320312,0.400000005960464,711
"78","190731-11-02-36.414",15,"1.4.2",1,2,"TRUE",1,"FLASHING_ONLY",78,78,"ORANGE","ORANGE","FALSE","RESPONSE_ORANGE","CORRECT",0.538711547851562,0.400000005960464,730
"79","190731-11-02-38.561",15,"1.4.2",1,2,"TRUE",1,"FLASHING_ONLY",79,79,"ORANGE","ORANGE","FALSE","RESPONSE_ORANGE","CORRECT",0.4180908203125,0.400000005960464,790
"80","190731-11-02-40.800",15,"1.4.2",1,2,"TRUE",1,"FLASHING_ONLY",80,80,"ORANGE","ORANGE","FALSE","RESPONSE_ORANGE","CORRECT",0.509750366210938,0.400000005960464,745
"81","190731-11-02-42.990",15,"1.4.2",1,2,"TRUE",1,"FLASHING_ONLY",81,81,"ORANGE","ORANGE","FALSE","RESPONSE_ORANGE","CORRECT",0.46954345703125,0.400000005960464,765
"82","190731-11-02-45.096",15,"1.4.2",1,2,"TRUE",1,"FLASHING_ONLY",82,82,"ORANGE","ORANGE","FALSE","RESPONSE_ORANGE","CORRECT",0.3818359375,0.400000005960464,809
"83","190731-11-02-47.201",15,"1.4.2",1,2,"TRUE",1,"FLASHING_ONLY",83,83,"ORANGE","ORANGE","FALSE","RESPONSE_ORANGE","CORRECT",0.3787841796875,0.400000005960464,810
"84","190731-11-02-49.413",15,"1.4.2",1,2,"TRUE",1,"FLASHING_ONLY",84,84,"BLUE","BLUE","FALSE","RESPONSE_BLUE","CORRECT",0.49298095703125,0.400000005960464,753
"85","190731-11-02-51.567",15,"1.4.2",1,2,"TRUE",1,"FLASHING_ONLY",85,85,"ORANGE","ORANGE","FALSE","RESPONSE_ORANGE","CORRECT",0.42919921875,0.400000005960464,785
"86","190731-11-02-53.777",15,"1.4.2",1,2,"TRUE",1,"FLASHING_ONLY",86,86,"BLUE","BLUE","FALSE","RESPONSE_BLUE","CORRECT",0.48345947265625,0.400000005960464,758
"87","190731-11-02-55.892",15,"1.4.2",1,2,"TRUE",1,"FLASHING_ONLY",87,87,"ORANGE","ORANGE","FALSE","RESPONSE_ORANGE","CORRECT",0.39093017578125,0.400000005960464,804
"88","190731-11-02-58.214",15,"1.4.2",1,2,"TRUE",1,"FLASHING_ONLY",88,88,"BLUE","BLUE","FALSE","RESPONSE_BLUE","CORRECT",0.594940185546875,0.400000005960464,702
"89","190731-11-03-00.637",15,"1.4.2",1,2,"TRUE",1,"FLASHING_ONLY",89,89,"ORANGE","ORANGE","FALSE","RESPONSE_ORANGE","CORRECT",0.698471069335938,0.400000005960464,650
"90","190731-11-03-02.792",15,"1.4.2",1,2,"TRUE",1,"FLASHING_ONLY",90,90,"ORANGE","ORANGE","FALSE","RESPONSE_ORANGE","CORRECT",0.42755126953125,0.400000005960464,786
"91","190731-11-03-04.911",15,"1.4.2",1,2,"TRUE",1,"FLASHING_ONLY",91,91,"ORANGE","ORANGE","FALSE","RESPONSE_ORANGE","CORRECT",0.396026611328125,0.400000005960464,801
"92","190731-11-03-07.105",15,"1.4.2",1,2,"TRUE",1,"FLASHING_ONLY",92,92,"ORANGE","ORANGE","FALSE","RESPONSE_ORANGE","CORRECT",0.4693603515625,0.400000005960464,765
"93","190731-11-03-09.224",15,"1.4.2",1,2,"TRUE",1,"FLASHING_ONLY",93,93,"ORANGE","ORANGE","FALSE","RESPONSE_ORANGE","CORRECT",0.390853881835938,0.400000005960464,804
"94","190731-11-03-11.439",15,"1.4.2",1,2,"TRUE",1,"FLASHING_ONLY",94,94,"BLUE","BLUE","FALSE","RESPONSE_BLUE","CORRECT",0.48931884765625,0.400000005960464,755
"95","190731-11-03-13.567",15,"1.4.2",1,2,"TRUE",1,"FLASHING_ONLY",95,95,"ORANGE","ORANGE","FALSE","RESPONSE_ORANGE","CORRECT",0.4034423828125,0.400000005960464,798
"96","190731-11-03-15.804",15,"1.4.2",1,2,"TRUE",1,"FLASHING_ONLY",96,96,"ORANGE","ORANGE","FALSE","RESPONSE_ORANGE","CORRECT",0.51068115234375,0.400000005960464,744
"97","190731-11-03-17.935",15,"1.4.2",1,2,"TRUE",1,"FLASHING_ONLY",97,97,"ORANGE","ORANGE","FALSE","RESPONSE_ORANGE","CORRECT",0.404388427734375,0.400000005960464,797
"98","190731-11-03-20.197",15,"1.4.2",1,2,"TRUE",1,"FLASHING_ONLY",98,98,"ORANGE","ORANGE","FALSE","RESPONSE_ORANGE","CORRECT",0.539306640625,0.400000005960464,730
"99","190731-11-03-22.294",15,"1.4.2",1,2,"TRUE",1,"FLASHING_ONLY",99,99,"BLUE","BLUE","FALSE","RESPONSE_BLUE","CORRECT",0.37261962890625,0.400000005960464,813
"100","190731-11-03-24.400",15,"1.4.2",1,2,"TRUE",1,"FLASHING_ONLY",100,100,"BLUE","BLUE","FALSE","RESPONSE_BLUE","CORRECT",0.38238525390625,0.400000005960464,808
"101","190731-11-03-47.918",15,"1.4.2",1,2,"TRUE",2,"FLASHING_SS",101,1,"BLUE","BLUE","FALSE","RESPONSE_BLUE","CORRECT",0.39996337890625,0.400000005960464,800
"102","190731-11-03-50.006",15,"1.4.2",1,2,"TRUE",2,"FLASHING_SS",102,2,"ORANGE","ORANGE","FALSE","RESPONSE_BLUE","INCORRECT",0.363677978515625,0.400000005960464,-250
"103","190731-11-03-52.152",15,"1.4.2",1,2,"TRUE",2,"FLASHING_SS",103,3,"SS_BLUE","BLUE","TRUE","RESPONSE_BLUE","INCORRECT",0.421112060546875,0.379999995231628,-200
"104","190731-11-03-54.341",15,"1.4.2",1,2,"TRUE",2,"FLASHING_SS",104,4,"BLUE","BLUE","FALSE","RESPONSE_BLUE","CORRECT",0.469085693359375,0.379999995231628,765
"105","190731-11-03-56.399",15,"1.4.2",1,2,"TRUE",2,"FLASHING_SS",105,5,"ORANGE","ORANGE","FALSE","RESPONSE_ORANGE","CORRECT",0.330352783203125,0.379999995231628,834
"106","190731-11-03-58.510",15,"1.4.2",1,2,"TRUE",2,"FLASHING_SS",106,6,"BLUE","BLUE","FALSE","RESPONSE_BLUE","CORRECT",0.382476806640625,0.379999995231628,808
"107","190731-11-04-00.766",15,"1.4.2",1,2,"TRUE",2,"FLASHING_SS",107,7,"SS_ORANGE","ORANGE","TRUE","RESPONSE_ORANGE","INCORRECT",0.534820556640625,0.359999984502792,-200
"108","190731-11-04-02.877",15,"1.4.2",1,2,"TRUE",2,"FLASHING_SS",108,8,"ORANGE","ORANGE","FALSE","RESPONSE_ORANGE","CORRECT",0.3887939453125,0.359999984502792,805
"109","190731-11-04-05.116",15,"1.4.2",1,2,"TRUE",2,"FLASHING_SS",109,9,"BLUE","BLUE","FALSE","RESPONSE_BLUE","CORRECT",0.51470947265625,0.359999984502792,742
"110","190731-11-04-07.311",15,"1.4.2",1,2,"TRUE",2,"FLASHING_SS",110,10,"BLUE","BLUE","FALSE","RESPONSE_BLUE","CORRECT",0.473419189453125,0.359999984502792,763
"111","190731-11-04-09.446",15,"1.4.2",1,2,"TRUE",2,"FLASHING_SS",111,11,"BLUE","BLUE","FALSE","RESPONSE_BLUE","CORRECT",0.4053955078125,0.359999984502792,797
"112","190731-11-04-11.691",15,"1.4.2",1,2,"TRUE",2,"FLASHING_SS",112,12,"BLUE","BLUE","FALSE","RESPONSE_BLUE","CORRECT",0.519195556640625,0.359999984502792,740
"113","190731-11-04-13.717",15,"1.4.2",1,2,"TRUE",2,"FLASHING_SS",113,13,"ORANGE","ORANGE","FALSE","RESPONSE_ORANGE","CORRECT",0.298065185546875,0.359999984502792,850
"114","190731-11-04-15.911",15,"1.4.2",1,2,"TRUE",2,"FLASHING_SS",114,14,"SS_BLUE","BLUE","TRUE","RESPONSE_BLUE","INCORRECT",0.46795654296875,0.339999973773956,-200
"115","190731-11-04-18.044",15,"1.4.2",1,2,"TRUE",2,"FLASHING_SS",115,15,"SS_BLUE","BLUE","TRUE","RESPONSE_BLUE","INCORRECT",0.404815673828125,0.31999996304512,-200
"116","190731-11-04-20.159",15,"1.4.2",1,2,"TRUE",2,"FLASHING_SS",116,16,"SS_BLUE","BLUE","TRUE","RESPONSE_BLUE","INCORRECT",0.388031005859375,0.299999952316284,-200
"117","190731-11-04-22.331",15,"1.4.2",1,2,"TRUE",2,"FLASHING_SS",117,17,"SS_ORANGE","ORANGE","TRUE","RESPONSE_ORANGE","INCORRECT",0.44573974609375,0.279999941587448,-200
"118","190731-11-04-24.704",15,"1.4.2",1,2,"TRUE",2,"FLASHING_SS",118,18,"ORANGE","ORANGE","FALSE","RESPONSE_ORANGE","CORRECT",0.6500244140625,0.279999941587448,674
"119","190731-11-04-26.757",15,"1.4.2",1,2,"TRUE",2,"FLASHING_SS",119,19,"SS_BLUE","BLUE","TRUE","RESPONSE_ORANGE","INCORRECT",0.3289794921875,0.259999930858612,-200
"120","190731-11-04-29.004",15,"1.4.2",1,2,"TRUE",2,"FLASHING_SS",120,20,"SS_ORANGE","ORANGE","TRUE","RESPONSE_ORANGE","INCORRECT",0.522491455078125,0.239999935030937,-200
"121","190731-11-04-31.165",15,"1.4.2",1,2,"TRUE",2,"FLASHING_SS",121,21,"BLUE","BLUE","FALSE","RESPONSE_BLUE","CORRECT",0.43768310546875,0.239999935030937,781
"122","190731-11-04-33.254",15,"1.4.2",1,2,"TRUE",2,"FLASHING_SS",122,22,"BLUE","BLUE","FALSE","RESPONSE_BLUE","CORRECT",0.365631103515625,0.239999935030937,817
"123","190731-11-04-35.446",15,"1.4.2",1,2,"TRUE",2,"FLASHING_SS",123,23,"ORANGE","ORANGE","FALSE","RESPONSE_ORANGE","CORRECT",0.462646484375,0.239999935030937,768
"124","190731-11-04-37.534",15,"1.4.2",1,2,"TRUE",2,"FLASHING_SS",124,24,"ORANGE","ORANGE","FALSE","RESPONSE_ORANGE","CORRECT",0.366790771484375,0.239999935030937,816
"125","190731-11-04-39.718",15,"1.4.2",1,2,"TRUE",2,"FLASHING_SS",125,25,"SS_ORANGE","ORANGE","TRUE","RESPONSE_ORANGE","INCORRECT",0.460205078125,0.219999939203262,-200
"126","190731-11-04-41.811",15,"1.4.2",1,2,"TRUE",2,"FLASHING_SS",126,26,"BLUE","BLUE","FALSE","RESPONSE_BLUE","CORRECT",0.3697509765625,0.219999939203262,815
"127","190731-11-04-43.871",15,"1.4.2",1,2,"TRUE",2,"FLASHING_SS",127,27,"BLUE","BLUE","FALSE","RESPONSE_BLUE","CORRECT",0.330078125,0.219999939203262,834
"128","190731-11-04-46.108",15,"1.4.2",1,2,"TRUE",2,"FLASHING_SS",128,28,"ORANGE","ORANGE","FALSE","RESPONSE_ORANGE","CORRECT",0.513641357421875,0.219999939203262,743
"129","190731-11-04-48.145",15,"1.4.2",1,2,"TRUE",2,"FLASHING_SS",129,29,"ORANGE","ORANGE","FALSE","RESPONSE_ORANGE","CORRECT",0.3060302734375,0.219999939203262,846
"130","190731-11-04-50.206",15,"1.4.2",1,2,"TRUE",2,"FLASHING_SS",130,30,"ORANGE","ORANGE","FALSE","RESPONSE_ORANGE","CORRECT",0.33514404296875,0.219999939203262,832
"131","190731-11-04-52.318",15,"1.4.2",1,2,"TRUE",2,"FLASHING_SS",131,31,"BLUE","BLUE","FALSE","RESPONSE_ORANGE","INCORRECT",0.385009765625,0.219999939203262,-250
"132","190731-11-04-54.555",15,"1.4.2",1,2,"TRUE",2,"FLASHING_SS",132,32,"ORANGE","ORANGE","FALSE","RESPONSE_ORANGE","CORRECT",0.512786865234375,0.219999939203262,743
"133","190731-11-04-56.623",15,"1.4.2",1,2,"TRUE",2,"FLASHING_SS",133,33,"BLUE","BLUE","FALSE","RESPONSE_BLUE","CORRECT",0.343292236328125,0.219999939203262,828
